"Accreditation Rates"
2/13/2026

Year,Division,School,Indicator,Subgroup,"Level Code","Percent Passing","Percent Passing With Recovery","Percent Showing Growth","Percent Showing EL Progress or Proficiency","Accreditation Combined Rate","No Proficiency or Growth"
2022,"Wise County Public Schools","Eastside High","Academic Achievement - English","All Students",SCH,95,0,0,0,95,5
2022,"Wise County Public Schools","J.W. Adams Combined","Academic Achievement - English","All Students",SCH,88,4,1,0,93,7
2022,"Wise County Public Schools","L.F. Addington Middle","Academic Achievement - English","All Students",SCH,84,6,3,0,93,7
2022,"Wise County Public Schools","St. Paul Elementary","Academic Achievement - English","All Students",SCH,91,4,2,0,97,3
2022,"Wise County Public Schools","Union High","Academic Achievement - English","All Students",SCH,98,0,0,0,98,2
2022,"Wise County Public Schools","Union Middle","Academic Achievement - English","All Students",SCH,72,5,8,0,85,15
2022,"Wise County Public Schools","Union Primary","Academic Achievement - English","All Students",SCH,79,5,8,0,92,8
2022,"Wise County Public Schools","Wise Primary","Academic Achievement - English","All Students",SCH,80,6,7,0,94,6
2022,"Wythe County Public Schools","Fort Chiswell High","Academic Achievement - English","All Students",SCH,98,0,0,0,98,2
2022,"Wythe County Public Schools","Fort Chiswell Middle","Academic Achievement - English","All Students",SCH,69,3,7,0,79,21
2022,"Wythe County Public Schools","George Wythe High","Academic Achievement - English","All Students",SCH,90,0,0,0,90,10
2022,"Wythe County Public Schools","Jackson Memorial Elementary","Academic Achievement - English","All Students",SCH,73,0,13,0,86,14
2022,"Wythe County Public Schools","Max Meadows Elementary","Academic Achievement - English","All Students",SCH,77,3,13,0,92,8
2022,"Wythe County Public Schools","Rural Retreat Elementary","Academic Achievement - English","All Students",SCH,87,4,4,0,94,6
2022,"Wythe County Public Schools","Rural Retreat High","Academic Achievement - English","All Students",SCH,96,0,0,0,96,4
2022,"Wythe County Public Schools","Rural Retreat Middle","Academic Achievement - English","All Students",SCH,80,6,3,0,89,11
2022,"Wythe County Public Schools","Scott Memorial Middle","Academic Achievement - English","All Students",SCH,74,5,6,0,85,15
2022,"Wythe County Public Schools","Sheffey Elementary","Academic Achievement - English","All Students",SCH,71,8,9,0,87,13
2022,"Wythe County Public Schools","Speedwell Elementary","Academic Achievement - English","All Students",SCH,69,10,13,0,93,7
2022,"Wythe County Public Schools","Spiller Elementary","Academic Achievement - English","All Students",SCH,74,4,10,0,89,11
2022,"York County Public Schools","Bethel Manor Elementary","Academic Achievement - English","All Students",SCH,90,3,4,0,97,3
2022,"York County Public Schools","Bruton High","Academic Achievement - English","All Students",SCH,87,1,0,1,89,11
2022,"York County Public Schools","Coventry Elementary","Academic Achievement - English","All Students",SCH,89,1,4,1,95,5
2022,"York County Public Schools","Dare Elementary","Academic Achievement - English","All Students",SCH,86,2,5,1,94,6
2022,"York County Public Schools","Grafton Bethel Elementary","Academic Achievement - English","All Students",SCH,87,2,5,0,95,5
2022,"York County Public Schools","Grafton High","Academic Achievement - English","All Students",SCH,96,0,0,0,96,4
2022,"York County Public Schools","Grafton Middle","Academic Achievement - English","All Students",SCH,81,3,3,0,88,12
2022,"York County Public Schools","Magruder Elementary","Academic Achievement - English","All Students",SCH,81,4,8,0,93,7
2022,"York County Public Schools","Mount Vernon Elementary ","Academic Achievement - English","All Students",SCH,87,3,4,0,95,5
2022,"York County Public Schools","Queens Lake Middle","Academic Achievement - English","All Students",SCH,80,4,4,0,88,12
2022,"York County Public Schools","Seaford Elementary","Academic Achievement - English","All Students",SCH,84,6,4,0,94,6
2022,"York County Public Schools","Tabb Elementary","Academic Achievement - English","All Students",SCH,92,1,3,0,96,4
2022,"York County Public Schools","Tabb High","Academic Achievement - English","All Students",SCH,93,0,0,0,94,6
2022,"York County Public Schools","Tabb Middle","Academic Achievement - English","All Students",SCH,83,4,3,0,90,10
2022,"York County Public Schools","Waller Mill Elementary","Academic Achievement - English","All Students",SCH,89,2,4,1,95,5
2022,"York County Public Schools","York High","Academic Achievement - English","All Students",SCH,90,0,0,0,90,10
2022,"York County Public Schools","York River Academy","Academic Achievement - English","All Students",SCH,94,0,0,0,94,6
2022,"York County Public Schools","Yorktown Elementary","Academic Achievement - English","All Students",SCH,81,5,8,0,94,6
2022,"York County Public Schools","Yorktown Middle","Academic Achievement - English","All Students",SCH,74,3,6,0,83,17
2023,"Accomack County Public Schools","Accawmacke Elementary","Academic Achievement - English","All Students",SCH,65,4,11,6,87,13
2023,"Accomack County Public Schools","Arcadia High","Academic Achievement - English","All Students",SCH,93,0,0,1,93,7
2023,"Accomack County Public Schools","Arcadia Middle ","Academic Achievement - English","All Students",SCH,53,6,5,3,67,33
2023,"Accomack County Public Schools","Chincoteague Elementary","Academic Achievement - English","All Students",SCH,69,8,13,0,90,10
2023,"Accomack County Public Schools","Chincoteague High","Academic Achievement - English","All Students",SCH,83,5,2,0,89,11
2023,"Accomack County Public Schools","Kegotank Elementary","Academic Achievement - English","All Students",SCH,57,6,17,3,83,17
2023,"Accomack County Public Schools","Metompkin Elementary","Academic Achievement - English","All Students",SCH,56,5,18,7,87,13
2023,"Accomack County Public Schools","Nandua High","Academic Achievement - English","All Students",SCH,91,0,0,0,91,9
2023,"Accomack County Public Schools","Nandua Middle","Academic Achievement - English","All Students",SCH,70,4,3,1,78,22
2023,"Accomack County Public Schools","Pungoteague Elementary","Academic Achievement - English","All Students",SCH,63,6,11,4,84,16
2023,"Accomack County Public Schools","Tangier Combined","Academic Achievement - English","All Students",SCH,93,0,3,0,97,3
2023,"Albemarle County Public Schools","Agnor Elementary","Academic Achievement - English","All Students",SCH,58,2,19,6,85,15
2023,"Albemarle County Public Schools","Albemarle High","Academic Achievement - English","All Students",SCH,92,0,0,0,92,8
2023,"Albemarle County Public Schools","Baker-Butler Elementary","Academic Achievement - English","All Students",SCH,74,4,10,3,91,9
2023,"Albemarle County Public Schools","Broadus Wood Elementary","Academic Achievement - English","All Students",SCH,77,4,9,1,91,9
2023,"Albemarle County Public Schools","Brownsville Elementary","Academic Achievement - English","All Students",SCH,79,3,7,0,90,10
2023,"Albemarle County Public Schools","Community Lab School","Academic Achievement - English","All Students",SCH,88,0,1,0,89,11
2023,"Albemarle County Public Schools","Crozet Elementary","Academic Achievement - English","All Students",SCH,76,4,9,0,88,12
2023,"Albemarle County Public Schools","Hollymead Elementary","Academic Achievement - English","All Students",SCH,91,4,1,0,96,4
2023,"Albemarle County Public Schools","Ivy Elementary","Academic Achievement - English","All Students",SCH,83,6,3,0,92,8
2023,"Albemarle County Public Schools","Jackson P. Burley Middle","Academic Achievement - English","All Students",SCH,66,5,3,1,76,24
2023,"Albemarle County Public Schools","Joseph T. Henley Middle","Academic Achievement - English","All Students",SCH,84,2,2,0,88,12
2023,"Albemarle County Public Schools","Journey Middle","Academic Achievement - English","All Students",SCH,58,4,6,3,72,28
2023,"Albemarle County Public Schools","Lakeside Middle","Academic Achievement - English","All Students",SCH,79,3,1,1,85,15
2023,"Albemarle County Public Schools","Leslie H. Walton Middle","Academic Achievement - English","All Students",SCH,69,5,4,0,78,22
2023,"Albemarle County Public Schools","Mary Carr Greer Elementary","Academic Achievement - English","All Students",SCH,48,8,20,5,82,18
2023,"Albemarle County Public Schools","Monticello High","Academic Achievement - English","All Students",SCH,90,0,0,0,90,10
2023,"Albemarle County Public Schools","Mountain View Elementary","Academic Achievement - English","All Students",SCH,61,3,14,5,82,18
2023,"Albemarle County Public Schools","Red Hill Elementary","Academic Achievement - English","All Students",SCH,44,4,16,3,68,32
2023,"Albemarle County Public Schools","Scottsville Elementary","Academic Achievement - English","All Students",SCH,64,9,14,0,88,12
2023,"Albemarle County Public Schools","Stone Robinson Elementary","Academic Achievement - English","All Students",SCH,71,5,9,1,86,14
2023,"Albemarle County Public Schools","Stony Point Elementary","Academic Achievement - English","All Students",SCH,70,5,9,0,85,15
2023,"Albemarle County Public Schools","Virginia L. Murray Elementary","Academic Achievement - English","All Students",SCH,93,1,1,0,95,5
2023,"Albemarle County Public Schools","Western Albemarle High","Academic Achievement - English","All Students",SCH,95,0,0,0,95,5
2023,"Albemarle County Public Schools","Woodbrook Elementary","Academic Achievement - English","All Students",SCH,49,4,16,6,75,25
2023,"Alexandria City Public Schools","Alexandria City High","Academic Achievement - English","All Students",SCH,89,0,0,2,92,8
2023,"Alexandria City Public Schools","Charles Barrett Elementary","Academic Achievement - English","All Students",SCH,69,3,12,10,94,6
2023,"Alexandria City Public Schools","Cora Kelly School for Math Science and Technology","Academic Achievement - English","All Students",SCH,54,4,17,11,86,14
2023,"Alexandria City Public Schools","Douglas MacArthur Elementary","Academic Achievement - English","All Students",SCH,74,2,11,3,89,11
2023,"Alexandria City Public Schools","Ferdinand T. Day Elementary","Academic Achievement - English","All Students",SCH,47,5,18,15,85,15
2023,"Alexandria City Public Schools","Francis C. Hammond Middle","Academic Achievement - English","All Students",SCH,49,1,6,9,65,35
2023,"Alexandria City Public Schools","George Mason Elementary","Academic Achievement - English","All Students",SCH,71,1,10,12,94,6
2023,"Alexandria City Public Schools","George Washington Middle","Academic Achievement - English","All Students",SCH,67,1,5,4,77,23
2023,"Alexandria City Public Schools","James K. Polk Elementary","Academic Achievement - English","All Students",SCH,61,6,14,9,89,11
2023,"Alexandria City Public Schools","Jefferson-Houston PK-8 School","Academic Achievement - English","All Students",SCH,44,7,9,2,62,38
2023,"Alexandria City Public Schools","John Adams Elementary","Academic Achievement - English","All Students",SCH,61,9,12,11,94,6
2023,"Alexandria City Public Schools","Lyles-Crouch Elementary","Academic Achievement - English","All Students",SCH,85,1,7,1,94,6
2023,"Alexandria City Public Schools","Mount Vernon Elementary","Academic Achievement - English","All Students",SCH,64,3,16,12,94,6
2023,"Alexandria City Public Schools","Naomi L. Brooks Elementary","Academic Achievement - English","All Students",SCH,70,3,11,1,85,15
2023,"Alexandria City Public Schools","Patrick Henry K-8 School","Academic Achievement - English","All Students",SCH,66,3,10,7,87,13
2023,"Alexandria City Public Schools","Samuel W. Tucker Elementary","Academic Achievement - English","All Students",SCH,63,8,10,10,91,9
2023,"Alexandria City Public Schools","William Ramsay Elementary","Academic Achievement - English","All Students",SCH,52,3,18,14,86,14
2023,"Alleghany Highlands Public Schools","Alleghany High","Academic Achievement - English","All Students",SCH,66,0,0,0,66,34
2023,"Alleghany Highlands Public Schools","Callaghan Elementary","Academic Achievement - English","All Students",SCH,63,10,8,0,81,19
2023,"Alleghany Highlands Public Schools","Covington Middle","Academic Achievement - English","All Students",SCH,59,3,3,0,64,36
2023,"Alleghany Highlands Public Schools","Jeter-Watson Elementary","Academic Achievement - English","All Students",SCH,62,7,7,1,77,23
2023,"Alleghany Highlands Public Schools","Mountain View Elementary","Academic Achievement - English","All Students",SCH,63,5,13,0,81,19
2023,"Alleghany Highlands Public Schools","Sharon Elementary","Academic Achievement - English","All Students",SCH,75,3,3,0,80,20
2023,"Amelia County Public Schools","Amelia County Elementary","Academic Achievement - English","All Students",SCH,48,5,16,1,69,31
2023,"Amelia County Public Schools","Amelia County High","Academic Achievement - English","All Students",SCH,82,3,0,0,85,15
2023,"Amelia County Public Schools","Amelia County Middle","Academic Achievement - English","All Students",SCH,61,6,4,0,71,29
2023,"Amherst County Public Schools","Amelon Elementary","Academic Achievement - English","All Students",SCH,55,7,16,0,78,22
2023,"Amherst County Public Schools","Amherst County High","Academic Achievement - English","All Students",SCH,95,0,0,0,95,5
2023,"Amherst County Public Schools","Amherst Elementary","Academic Achievement - English","All Students",SCH,74,2,12,1,89,11
2023,"Amherst County Public Schools","Amherst Middle","Academic Achievement - English","All Students",SCH,67,6,5,0,77,23
