"division_id","year","subject","subgroup","acr_rate","pass_rate","acr_suppressed","pass_suppressed","weight_basis","source"
"5100810",2024,"English (ELA)","All Students",88.180895400271,80.9539771419805,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5100810",2024,"Math","All Students",88.9347498146302,78.1166168085705,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5100810",2024,"Science","All Students",,77.079168637343,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5100840",2022,"English (ELA)","All Students",85.9193548387097,72.5322580645161,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5100840",2022,"Math","All Students",79.3870967741936,61.758064516129,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5100840",2022,"Science","All Students",,64.3387096774194,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5100840",2023,"English (ELA)","All Students",85.1021306706502,75.583410645491,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5100840",2023,"Math","All Students",78.5073826558692,65.8780721754855,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5100840",2023,"Science","All Students",,69.1317556411668,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5100840",2024,"English (ELA)","All Students",86.1475746414858,75.430781286733,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5100840",2024,"Math","All Students",81.71210720163,68.4467361492046,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5100840",2024,"Science","All Students",,70.6044040435703,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5100870",2022,"English (ELA)","All Students",85.5,72,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5100870",2022,"Math","All Students",88.25,62.75,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5100870",2022,"Science","All Students",,73.5,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5100870",2023,"English (ELA)","All Students",81.8621964097149,72.480464625132,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5100870",2023,"Math","All Students",76.6911298838437,66.5702217529039,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5100870",2023,"Science","All Students",,70.0052798310454,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5100870",2024,"English (ELA)","All Students",84.5935550935551,72.5971933471934,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5100870",2024,"Math","All Students",85.3076923076923,66.2879417879418,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5100870",2024,"Science","All Students",,69.3076923076923,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5100930",2022,"English (ELA)","All Students",84.5,72.5,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5100930",2022,"Math","All Students",81.5,59.5,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5100930",2022,"Science","All Students",,56.5,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5100930",2023,"English (ELA)","All Students",76.0522648083624,68.1533101045296,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5100930",2023,"Math","All Students",75.5261324041812,61.8815331010453,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5100930",2023,"Science","All Students",,60.0174216027875,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5100930",2024,"English (ELA)","All Students",81.1322314049587,73.2413223140496,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5100930",2024,"Math","All Students",77.5289256198347,66.2528925619835,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5100930",2024,"Science","All Students",,63.3735537190083,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5100960",2022,"English (ELA)","All Students",87.8,70.8,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5100960",2022,"Math","All Students",91.6,61.4,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5100960",2022,"Science","All Students",,63,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5100960",2023,"English (ELA)","All Students",86.8163911361238,74.1266268026732,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5100960",2023,"Math","All Students",85.1881814984172,66.7302145620823,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5100960",2023,"Science","All Students",,72.7970453746043,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5100960",2024,"English (ELA)","All Students",82.287273967929,70.8065506653019,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5100960",2024,"Math","All Students",83.1426134425111,69.0549300580007,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5100960",2024,"Science","All Students",,72.4800409416581,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101020",2022,"English (ELA)","All Students",81,64.5,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101020",2022,"Math","All Students",85.5,63,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101020",2022,"Science","All Students",,59,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101020",2023,"English (ELA)","All Students",65,60.1341719077568,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101020",2023,"Math","All Students",66.5576519916143,58.8071278825996,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101020",2023,"Science","All Students",,61.9412997903564,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101020",2024,"English (ELA)","All Students",74.4437367303609,64.8938428874735,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101020",2024,"Math","All Students",72.4373673036093,60.5498938428875,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101020",2024,"Science","All Students",,65.6687898089172,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101050",2022,"English (ELA)","All Students",83.1,63.4,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101050",2022,"Math","All Students",87.3,62.1,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101050",2022,"Science","All Students",,64.6,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101050",2023,"English (ELA)","All Students",82.5561676646707,69.3825149700599,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101050",2023,"Math","All Students",79.8526946107784,66.2928143712575,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101050",2023,"Science","All Students",,66.177245508982,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101050",2024,"English (ELA)","All Students",84.2732057416268,70.4466507177033,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101050",2024,"Math","All Students",82.2227272727273,70.222009569378,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101050",2024,"Science","All Students",,71.6586124401914,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101080",2022,"English (ELA)","All Students",77.6666666666667,62.3333333333333,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101080",2022,"Math","All Students",70.6666666666667,50.6666666666667,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101080",2022,"Science","All Students",,56.5,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101080",2023,"English (ELA)","All Students",76.8168355416991,63.9438815276695,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101080",2023,"Math","All Students",69.8425565081839,57.3834762275916,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101080",2023,"Science","All Students",,65.088948787062,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101080",2024,"English (ELA)","All Students",83.558799675588,71.0900243309002,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101080",2024,"Math","All Students",76.7120843471209,64.6269261962693,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101080",2024,"Science","All Students",,61.5216178521618,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101110",2022,"English (ELA)","All Students",71.1111111111111,50.6666666666667,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101110",2022,"Math","All Students",68,40.4444444444444,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101110",2022,"Science","All Students",,39.7777777777778,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101110",2023,"English (ELA)","All Students",65.448862471818,51.4697683951629,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101110",2023,"Math","All Students",56.0569788891166,38.9954908792785,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101110",2023,"Science","All Students",,41.4791965566714,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101110",2024,"English (ELA)","All Students",74.3763985644923,59.3934979945113,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101110",2024,"Math","All Students",71.1598057842516,55.316656111463,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101110",2024,"Science","All Students",,49.3320667088875,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101140",2022,"English (ELA)","All Students",88,82,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101140",2022,"Math","All Students",87,68,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101140",2022,"Science","All Students",,69,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101140",2023,"English (ELA)","All Students",86.7519379844961,84.6201550387597,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101140",2023,"Math","All Students",85.7364341085271,75.8992248062015,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101140",2023,"Science","All Students",,73.2945736434109,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101140",2024,"English (ELA)","All Students",85.6906832298137,76.5577639751553,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101140",2024,"Math","All Students",87.7130434782609,73.7204968944099,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101140",2024,"Science","All Students",,61.3664596273292,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101170",2022,"English (ELA)","All Students",83,68.8571428571429,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101170",2022,"Math","All Students",87.2857142857143,65.8571428571429,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101170",2022,"Science","All Students",,61.7142857142857,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101170",2023,"English (ELA)","All Students",77.6948555320648,69.8870096311957,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101170",2023,"Math","All Students",76.1021846370684,63.8987549917782,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101170",2023,"Science","All Students",,61.1108762038995,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101170",2024,"English (ELA)","All Students",75.3118835133866,65.1481916392673,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101170",2024,"Math","All Students",77.7620948802255,65.6460779708784,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101170",2024,"Science","All Students",,61.4614842649131,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101200",2022,"English (ELA)","All Students",80.3333333333333,59,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101200",2022,"Math","All Students",82,52.3333333333333,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101200",2022,"Science","All Students",,50,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101200",2023,"English (ELA)","All Students",76.3822784810127,65.2481012658228,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101200",2023,"Math","All Students",77.2008438818565,56.8523206751055,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101200",2023,"Science","All Students",,61,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101200",2024,"English (ELA)","All Students",82.8651202749141,69.8204467353952,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101200",2024,"Math","All Students",85.4123711340206,69.393470790378,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101200",2024,"Science","All Students",,61.5094339622642,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101260",2022,"English (ELA)","All Students",93.6443298969072,75.2319587628866,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101260",2022,"Math","All Students",92.5412371134021,69.6649484536082,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101260",2022,"Science","All Students",,78.5854922279793,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101260",2023,"English (ELA)","All Students",92.9273554994623,81.545895254175,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101260",2023,"Math","All Students",88.5588951483035,76.2627393947499,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101260",2023,"Science","All Students",,80.7178269068283,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101260",2024,"English (ELA)","All Students",93.3448151457798,81.029472328758,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101260",2024,"Math","All Students",89.5448440075707,77.3293629869733,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101260",2024,"Science","All Students",,81.348927799202,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101320",2022,"English (ELA)","All Students",87.1666666666667,70.4444444444444,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101320",2022,"Math","All Students",84.2777777777778,62.4444444444444,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101320",2022,"Science","All Students",,62.6666666666667,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101320",2023,"English (ELA)","All Students",85.0656836461126,74.1835503638453,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101320",2023,"Math","All Students",82.5711413251628,70.1043661432401,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101320",2023,"Science","All Students",,71.7612983531214,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101320",2024,"English (ELA)","All Students",86.2948824343015,74.0589211618257,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101320",2024,"Math","All Students",85.0113416320885,71.4781005071462,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101320",2024,"Science","All Students",,70.0772706316275,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101350",2022,"English (ELA)","All Students",81.4,70.8,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101350",2022,"Math","All Students",81.4,66.2,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101350",2022,"Science","All Students",,62,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101350",2023,"English (ELA)","All Students",79.4657142857143,69.2228571428571,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101350",2023,"Math","All Students",80.4068571428571,67.9228571428571,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101350",2023,"Science","All Students",,63.8497142857143,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101350",2024,"English (ELA)","All Students",82.195563339171,73.5102159953298,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101350",2024,"Math","All Students",79.3625218914186,67.9188558085231,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101350",2024,"Science","All Students",,69.6001167542323,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101380",2022,"English (ELA)","All Students",83.25,68,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101380",2022,"Math","All Students",82.5,60.75,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101380",2022,"Science","All Students",,66,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101380",2023,"English (ELA)","All Students",78.6687990694969,69.5193370165746,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101380",2023,"Math","All Students",83.8630415818552,67.9107298633324,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101380",2023,"Science","All Students",,66.6940497335702,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101380",2024,"English (ELA)","All Students",86.8816725978648,73.3947212336892,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101380",2024,"Math","All Students",87.2553380782918,69.5373665480427,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101380",2024,"Science","All Students",,65,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101410",2022,"English (ELA)","All Students",76.5,59.5,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101410",2022,"Math","All Students",63,47,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101410",2022,"Science","All Students",,35,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101410",2023,"English (ELA)","All Students",61.6006984866123,47.6414435389988,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101410",2023,"Math","All Students",59.4016298020955,37.5215366705471,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101410",2023,"Science","All Students",,32.6402793946449,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101410",2024,"English (ELA)","All Students",75.3604651162791,57.3895348837209,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101410",2024,"Math","All Students",62.2848837209302,35.3372093023256,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101410",2024,"Science","All Students",,37.9244186046512,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101440",2022,"English (ELA)","All Students",89,74.3333333333333,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101440",2022,"Math","All Students",90.6666666666667,73,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101440",2022,"Science","All Students",,66.1666666666667,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101440",2023,"English (ELA)","All Students",85.0980392156863,78.7366701066392,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101440",2023,"Math","All Students",84.6582387340901,77.1197110423117,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101440",2023,"Science","All Students",,68.8849329205366,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101440",2024,"English (ELA)","All Students",86.2366905219061,77.9881305637982,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101440",2024,"Math","All Students",87.3440390993192,80.4674463257113,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101440",2024,"Science","All Students",,75.9347181008902,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101470",2022,"English (ELA)","All Students",83.7777777777778,67.3333333333333,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101470",2022,"Math","All Students",81.8333333333333,56.8888888888889,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101470",2022,"Science","All Students",,62.0555555555556,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101470",2023,"English (ELA)","All Students",81.8317156935941,71.3794982828132,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101470",2023,"Math","All Students",77.8276840376288,60.4514708078244,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101470",2023,"Science","All Students",,65.9175750335971,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101470",2024,"English (ELA)","All Students",80.7725366104938,69.2011185517698,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101470",2024,"Math","All Students",79.6089484141585,64.9746118183825,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101470",2024,"Science","All Students",,66.496725292516,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101510",2022,"English (ELA)","All Students",80.75,60.75,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101510",2022,"Math","All Students",70.5,47.75,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101510",2022,"Science","All Students",,54,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101510",2023,"English (ELA)","All Students",81.4807056229327,60.1469128996692,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101510",2023,"Math","All Students",77.1764057331863,53.6604189636163,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101510",2023,"Science","All Students",,52.0055126791621,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101510",2024,"English (ELA)","All Students",82.7328886310905,64.137180974478,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101510",2024,"Math","All Students",76.0269721577726,53.8984918793503,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101510",2024,"Science","All Students",,63.2850928074246,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101560",2022,"English (ELA)","All Students",84,69.6666666666667,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101560",2022,"Math","All Students",81.3333333333333,60.6666666666667,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101560",2022,"Science","All Students",,61.3333333333333,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101560",2023,"English (ELA)","All Students",84.3428981348637,72.596843615495,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101560",2023,"Math","All Students",85.5595408895265,73.1814921090387,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101560",2023,"Science","All Students",,68.1750358680057,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101560",2024,"English (ELA)","All Students",87.762341325811,74.1227080394922,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101560",2024,"Math","All Students",91.0282087447109,80.9978843441467,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101560",2024,"Science","All Students",,72.5846262341326,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101590",2022,"English (ELA)","All Students",81.2,73.6,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101590",2022,"Math","All Students",79.2,65.8,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101590",2022,"Science","All Students",,69.6,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101590",2023,"English (ELA)","All Students",79.5083766608897,70.5051993067591,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101590",2023,"Math","All Students",77.1438474870017,65.2778740612363,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101590",2023,"Science","All Students",,63.0710571923743,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101590",2024,"English (ELA)","All Students",80.8962560731638,71.3280937410689,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101590",2024,"Math","All Students",80.6176050300086,64.778793941126,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101590",2024,"Science","All Students",,71.8376679051158,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101620",2022,"English (ELA)","All Students",86.875,72.125,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101620",2022,"Math","All Students",92.5,70.875,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101620",2022,"Science","All Students",,74.5,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101620",2023,"English (ELA)","All Students",85.478499901826,78.2379736893776,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101620",2023,"Math","All Students",87.3265266051443,79.2452385627332,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101620",2023,"Science","All Students",,72.2436677793049,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101620",2024,"English (ELA)","All Students",90.1465311004785,81.8604465709729,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101620",2024,"Math","All Students",88.5071770334928,80.9066985645933,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101620",2024,"Science","All Students",,78.3967304625199,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101650",2022,"English (ELA)","All Students",89,75.6,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101650",2022,"Math","All Students",87.2,68.2,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101650",2022,"Science","All Students",,67.2,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101650",2023,"English (ELA)","All Students",87.9958380628074,79.7654180855089,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101650",2023,"Math","All Students",89.5478622777147,75.9383276579644,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101650",2023,"Science","All Students",,76.5206205069996,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101650",2024,"English (ELA)","All Students",90.5104976671851,79.6465785381026,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101650",2024,"Math","All Students",90.347200622084,78.7593312597201,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101650",2024,"Science","All Students",,73.6391912908243,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101690",2022,"English (ELA)","All Students",90.8333333333333,79,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101690",2022,"Math","All Students",90.5,71.3333333333333,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101690",2022,"Science","All Students",,73.6666666666667,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101690",2023,"English (ELA)","All Students",86.3087764253684,79.732863549007,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101690",2023,"Math","All Students",88.2395900064061,73.9276105060858,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101690",2023,"Science","All Students",,82.7956438180653,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101690",2024,"English (ELA)","All Students",84.5831218274112,76.6491116751269,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101690",2024,"Math","All Students",85.4663705583756,73.9942893401015,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101690",2024,"Science","All Students",,76.0469543147208,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101710",2022,"English (ELA)","All Students",76.4,60.2,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101710",2022,"Math","All Students",73,53.2,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101710",2022,"Science","All Students",,51.6,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101710",2023,"English (ELA)","All Students",78.7389006342495,65.1807610993658,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101710",2023,"Math","All Students",79.6955602536998,61.1356589147287,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101710",2023,"Science","All Students",,59.131430584919,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101710",2024,"English (ELA)","All Students",81.7484031227821,69.6838183108588,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101710",2024,"Math","All Students",82.3367636621717,65.7877927608233,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101710",2024,"Science","All Students",,63.6309439318666,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101740",2022,"English (ELA)","All Students",76.6666666666667,61.6666666666667,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101740",2022,"Math","All Students",81.3333333333333,57.6666666666667,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101740",2022,"Science","All Students",,43,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101740",2023,"English (ELA)","All Students",79.1953414505029,65.2842773954473,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101740",2023,"Math","All Students",83.8888300688195,64.0788777130757,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101740",2023,"Science","All Students",,67.0710227272727,TRUE,FALSE,"enrollment","vdoe_accreditation_rates"
"5101740",2024,"English (ELA)","All Students",82.0009866798224,68.3157375431672,FALSE,FALSE,"enrollment","vdoe_accreditation_rates"
